Channel,Count,Energy (keV)
14778,0,3346.0007892659823
14779,0,3346.3022888713494
14780,0,3346.6037884767165
14781,0,3346.9052880820836
14782,0,3347.2067876874507
14783,0,3347.508287292818
14784,1,3347.809786898185
14785,0,3348.111286503552
14786,0,3348.412786108919
14787,0,3348.7142857142862
14788,0,3349.0157853196524
14789,0,3349.3172849250195
14790,0,3349.6187845303866
14791,0,3349.9202841357537
14792,0,3350.221783741121
14793,0,3350.523283346488
14794,0,3350.824782951855
14795,0,3351.126282557222
14796,0,3351.427782162589
14797,0,3351.7292817679563
14798,0,3352.0307813733225
14799,0,3352.3322809786896
14800,1,3352.6337805840567
14801,0,3352.935280189424
14802,0,3353.236779794791
14803,0,3353.538279400158
14804,0,3353.839779005525
14805,0,3354.141278610892
14806,0,3354.4427782162593
14807,0,3354.7442778216264
14808,0,3355.0457774269926
14809,0,3355.3472770323597
14810,0,3355.6487766377268
14811,0,3355.950276243094
14812,0,3356.251775848461
14813,0,3356.553275453828
14814,0,3356.854775059195
14815,0,3357.1562746645623
14816,0,3357.4577742699294
14817,0,3357.7592738752965
14818,1,3358.0607734806626
14819,0,3358.3622730860297
14820,0,3358.663772691397
14821,0,3358.965272296764
14822,0,3359.266771902131
14823,0,3359.568271507498
14824,0,3359.8697711128652
14825,0,3360.1712707182323
14826,0,3360.4727703235994
14827,0,3360.7742699289665
14828,0,3361.0757695343327
14829,0,3361.3772691397
14830,0,3361.678768745067
14831,0,3361.980268350434
14832,0,3362.281767955801
14833,0,3362.583267561168
14834,0,3362.8847671665353
14835,0,3363.1862667719024
14836,1,3363.4877663772695
14837,0,3363.7892659826366
14838,0,3364.090765588003
14839,0,3364.39226519337
14840,0,3364.693764798737
14841,0,3364.995264404104
14842,0,3365.296764009471
14843,0,3365.5982636148383
14844,0,3365.8997632202054
14845,0,3366.2012628255725
14846,0,3366.5027624309396
14847,0,3366.8042620363067
14848,0,3367.105761641674
14849,0,3367.40726124704
14850,0,3367.708760852407
14851,0,3368.010260457774
14852,0,3368.3117600631413
14853,0,3368.6132596685084
14854,0,3368.9147592738755
14855,0,3369.2162588792426
14856,0,3369.5177584846097
14857,0,3369.8192580899768
14858,0,3370.120757695344
14859,0,3370.42225730071
14860,0,3370.723756906077
14861,0,3371.0252565114442
14862,0,3371.3267561168113
14863,0,3371.6282557221784
14864,0,3371.9297553275455
14865,0,3372.2312549329126
14866,0,3372.5327545382797
14867,0,3372.834254143647
14868,0,3373.135753749014
14869,0,3373.43725335438
14870,0,3373.738752959747
14871,0,3374.0402525651143
14872,0,3374.3417521704814
14873,0,3374.6432517758485
14874,0,3374.9447513812156
14875,0,3375.2462509865827
14876,0,3375.54775059195
14877,0,3375.849250197317
14878,0,3376.150749802684
14879,0,3376.45224940805
14880,0,3376.7537490134173
14881,0,3377.0552486187844
14882,0,3377.3567482241515
14883,0,3377.6582478295186
14884,0,3377.9597474348857
14885,0,3378.261247040253
14886,0,3378.56274664562
14887,0,3378.864246250987
14888,0,3379.165745856354
14889,0,3379.4672454617203
14890,0,3379.7687450670874
14891,0,3380.0702446724545
14892,0,3380.3717442778216
14893,0,3380.6732438831887
14894,1,3380.9747434885558
14895,0,3381.276243093923
14896,0,3381.57774269929
14897,0,3381.879242304657
14898,0,3382.180741910024
14899,0,3382.4822415153903
14900,0,3382.7837411207574
14901,0,3383.0852407261245
14902,0,3383.3867403314916
14903,0,3383.6882399368587
14904,0,3383.989739542226
14905,0,3384.291239147593
14906,0,3384.59273875296
14907,0,3384.894238358327
14908,1,3385.1957379636942
14909,0,3385.4972375690604
14910,1,3385.7987371744275
14911,0,3386.1002367797946
14912,1,3386.4017363851617
14913,0,3386.703235990529
14914,0,3387.004735595896
14915,0,3387.306235201263
14916,0,3387.60773480663
14917,0,3387.909234411997
14918,0,3388.2107340173643
14919,0,3388.5122336227305
14920,0,3388.8137332280976
14921,0,3389.1152328334647
14922,1,3389.416732438832
14923,0,3389.718232044199
14924,0,3390.019731649566
14925,1,3390.321231254933
14926,0,3390.6227308603
14927,0,3390.9242304656673
14928,0,3391.2257300710344
14929,0,3391.5272296764015
14930,0,3391.8287292817677
14931,0,3392.1302288871348
14932,0,3392.431728492502
14933,0,3392.733228097869
14934,0,3393.034727703236
14935,0,3393.336227308603
14936,0,3393.6377269139703
14937,0,3393.9392265193374
14938,0,3394.2407261247045
14939,0,3394.5422257300716
14940,0,3394.8437253354377
14941,0,3395.145224940805
14942,0,3395.446724546172
14943,0,3395.748224151539
14944,0,3396.049723756906
14945,0,3396.3512233622732
14946,0,3396.6527229676403
14947,0,3396.9542225730074
14948,0,3397.2557221783745
14949,0,3397.5572217837416
14950,0,3397.858721389108
14951,0,3398.160220994475
14952,0,3398.461720599842
14953,0,3398.763220205209
14954,0,3399.064719810576
14955,0,3399.3662194159433
14956,0,3399.6677190213104
14957,0,3399.9692186266775
14958,0,3400.2707182320446
14959,0,3400.5722178374117
14960,0,3400.873717442778
14961,0,3401.175217048145
14962,0,3401.476716653512
14963,0,3401.778216258879
14964,0,3402.0797158642463
14965,0,3402.3812154696134
14966,0,3402.6827150749805
14967,0,3402.9842146803476
14968,0,3403.2857142857147
14969,0,3403.587213891082
14970,0,3403.888713496448
14971,0,3404.190213101815
14972,0,3404.491712707182
14973,0,3404.7932123125493
14974,0,3405.0947119179164
14975,0,3405.3962115232835
14976,0,3405.6977111286506
14977,0,3405.9992107340177
14978,0,3406.3007103393848
14979,0,3406.602209944752
14980,0,3406.903709550118
14981,0,3407.205209155485
14982,0,3407.5067087608522
14983,0,3407.8082083662193
14984,0,3408.1097079715864
14985,1,3408.4112075769535
14986,1,3408.7127071823206
14987,0,3409.0142067876877
14988,0,3409.315706393055
14989,0,3409.617205998422
14990,0,3409.918705603788
14991,1,3410.220205209155
14992,0,3410.5217048145223
14993,0,3410.8232044198894
14994,0,3411.1247040252565
14995,0,3411.4262036306236
14996,0,3411.7277032359907
14997,0,3412.029202841358
14998,0,3412.330702446725
14999,0,3412.632202052092
15000,0,3412.933701657459
15001,0,3413.2352012628253
15002,0,3413.5367008681924
15003,0,3413.8382004735595
15004,0,3414.1397000789266
15005,0,3414.4411996842937
15006,0,3414.742699289661
15007,0,3415.044198895028
15008,0,3415.345698500395
15009,0,3415.647198105762
15010,0,3415.948697711129
15011,0,3416.2501973164954
15012,0,3416.5516969218625
15013,0,3416.8531965272296
15014,2,3417.1546961325967
15015,0,3417.4561957379638
15016,0,3417.757695343331
15017,0,3418.059194948698
15018,1,3418.360694554065
15019,0,3418.662194159432
15020,1,3418.9636937647992
15021,0,3419.2651933701654
15022,0,3419.5666929755325
15023,0,3419.8681925808996
15024,0,3420.1696921862667
15025,0,3420.471191791634
15026,0,3420.772691397001
15027,0,3421.074191002368
15028,0,3421.375690607735
15029,0,3421.677190213102
15030,0,3421.9786898184693
15031,0,3422.2801894238355
15032,0,3422.5816890292026
15033,0,3422.8831886345697
15034,0,3423.184688239937
15035,0,3423.486187845304
15036,0,3423.787687450671
15037,0,3424.089187056038
15038,0,3424.390686661405
15039,0,3424.6921862667723
15040,0,3424.9936858721394
15041,0,3425.2951854775056
15042,0,3425.5966850828727
15043,0,3425.89818468824
15044,0,3426.199684293607
15045,0,3426.501183898974
15046,0,3426.802683504341
15047,0,3427.104183109708
15048,0,3427.4056827150753
15049,0,3427.7071823204424
15050,0,3428.0086819258095
15051,0,3428.3101815311757
15052,0,3428.6116811365428
15053,0,3428.91318074191
15054,0,3429.214680347277
15055,0,3429.516179952644
15056,0,3429.817679558011
15057,0,3430.1191791633782
15058,0,3430.4206787687453
15059,0,3430.7221783741124
15060,0,3431.0236779794795
15061,0,3431.3251775848457
15062,0,3431.626677190213
15063,0,3431.92817679558
15064,1,3432.229676400947
15065,0,3432.531176006314
15066,0,3432.832675611681
15067,0,3433.1341752170483
15068,0,3433.4356748224154
15069,0,3433.7371744277825
15070,0,3434.0386740331496
15071,0,3434.3401736385167
15072,1,3434.641673243883
15073,0,3434.94317284925
15074,0,3435.244672454617
15075,0,3435.546172059984
15076,0,3435.8476716653513
15077,0,3436.1491712707184
15078,0,3436.4506708760855
15079,0,3436.7521704814526
15080,0,3437.0536700868197
15081,0,3437.355169692187
15082,0,3437.656669297553
15083,0,3437.95816890292
15084,0,3438.259668508287
15085,0,3438.5611681136543
15086,0,3438.8626677190214
15087,0,3439.1641673243885
15088,0,3439.4656669297556
15089,0,3439.7671665351227
15090,0,3440.0686661404898
15091,0,3440.370165745857
15092,0,3440.671665351223
15093,0,3440.97316495659
15094,0,3441.2746645619573
15095,0,3441.5761641673244
15096,0,3441.8776637726914
15097,0,3442.1791633780585
15098,0,3442.4806629834256
15099,0,3442.7821625887927
15100,1,3443.08366219416
15101,0,3443.385161799527
15102,0,3443.686661404893
15103,0,3443.9881610102602
15104,0,3444.2896606156273
15105,0,3444.5911602209944
15106,0,3444.8926598263615
15107,0,3445.1941594317286
15108,0,3445.4956590370957
15109,0,3445.797158642463
15110,1,3446.09865824783
15111,0,3446.400157853197
15112,0,3446.701657458563
15113,0,3447.0031570639303
15114,0,3447.3046566692974
15115,0,3447.6061562746645
15116,0,3447.9076558800316
15117,0,3448.2091554853987
15118,0,3448.510655090766
15119,1,3448.812154696133
15120,0,3449.1136543015
15121,0,3449.415153906867
15122,0,3449.7166535122333
15123,0,3450.0181531176004
15124,0,3450.3196527229675
15125,0,3450.6211523283346
15126,0,3450.9226519337017
15127,0,3451.2241515390688
15128,0,3451.525651144436
15129,0,3451.827150749803
15130,0,3452.12865035517
15131,0,3452.430149960537
15132,0,3452.7316495659034
15133,0,3453.0331491712705
15134,0,3453.3346487766376
15135,0,3453.6361483820046
15136,0,3453.9376479873717
15137,0,3454.239147592739
15138,0,3454.540647198106
15139,0,3454.842146803473
15140,0,3455.14364640884
15141,0,3455.4451460142072
15142,0,3455.7466456195743
15143,0,3456.0481452249405
15144,1,3456.3496448303076
15145,0,3456.6511444356747
15146,0,3456.952644041042
15147,0,3457.254143646409
15148,0,3457.555643251776
15149,0,3457.857142857143
15150,0,3458.15864246251
15151,0,3458.4601420678773
15152,0,3458.7616416732444
15153,0,3459.0631412786106
15154,0,3459.3646408839777
15155,0,3459.666140489345
15156,0,3459.967640094712
15157,0,3460.269139700079
15158,1,3460.570639305446
15159,0,3460.872138910813
15160,0,3461.1736385161803
15161,0,3461.4751381215474
15162,0,3461.7766377269145
15163,0,3462.0781373322807
15164,0,3462.379636937648
15165,0,3462.681136543015
15166,0,3462.982636148382
15167,0,3463.284135753749
15168,0,3463.585635359116
15169,0,3463.8871349644833
15170,0,3464.1886345698504
15171,0,3464.4901341752175
15172,0,3464.7916337805846
15173,0,3465.0931333859508
15174,0,3465.394632991318
15175,0,3465.696132596685
15176,0,3465.997632202052
15177,0,3466.299131807419
15178,0,3466.6006314127862
15179,0,3466.9021310181533
15180,0,3467.2036306235204
15181,0,3467.5051302288875
15182,0,3467.8066298342546
15183,0,3468.108129439621
15184,0,3468.409629044988
15185,0,3468.711128650355
15186,0,3469.012628255722
15187,0,3469.314127861089
15188,0,3469.6156274664563
15189,0,3469.9171270718234
15190,0,3470.2186266771905
15191,0,3470.5201262825576
15192,0,3470.8216258879247
15193,0,3471.123125493291
15194,0,3471.424625098658
15195,0,3471.726124704025
15196,0,3472.027624309392
15197,0,3472.3291239147593
15198,0,3472.6306235201264
15199,0,3472.9321231254935
15200,0,3473.2336227308606
15201,0,3473.5351223362277
15202,0,3473.836621941595
15203,1,3474.138121546961
15204,1,3474.439621152328
15205,0,3474.741120757695
15206,0,3475.0426203630623
15207,1,3475.3441199684294
15208,0,3475.6456195737965
15209,0,3475.9471191791636
15210,0,3476.2486187845307
15211,0,3476.5501183898978
15212,1,3476.851617995265
15213,0,3477.153117600631
15214,0,3477.454617205998
15215,0,3477.7561168113652
15216,0,3478.0576164167323
15217,0,3478.3591160220994
15218,0,3478.6606156274665
15219,0,3478.9621152328336
15220,0,3479.2636148382007
15221,0,3479.565114443568
15222,0,3479.866614048935
15223,1,3480.168113654302
15224,0,3480.469613259668
15225,0,3480.7711128650353
15226,0,3481.0726124704024
15227,0,3481.3741120757695
15228,0,3481.6756116811366
15229,0,3481.9771112865037
15230,0,3482.278610891871
15231,0,3482.580110497238
15232,0,3482.881610102605
15233,0,3483.183109707972
15234,0,3483.4846093133383
15235,0,3483.7861089187054
15236,0,3484.0876085240725
15237,0,3484.3891081294396
15238,0,3484.6906077348067
15239,0,3484.992107340174
15240,0,3485.293606945541
15241,0,3485.595106550908
15242,0,3485.896606156275
15243,0,3486.198105761642
15244,0,3486.4996053670084
15245,1,3486.8011049723755
15246,0,3487.1026045777426
15247,0,3487.4041041831097
15248,1,3487.7056037884768
15249,0,3488.007103393844
15250,0,3488.308602999211
15251,0,3488.610102604578
15252,0,3488.911602209945
15253,0,3489.2131018153123
15254,0,3489.5146014206784
15255,0,3489.8161010260455
15256,0,3490.1176006314126
15257,0,3490.4191002367797
15258,0,3490.720599842147
15259,0,3491.022099447514
15260,0,3491.323599052881
15261,0,3491.625098658248
15262,0,3491.9265982636152
15263,0,3492.2280978689823
15264,0,3492.5295974743485
15265,0,3492.8310970797156
15266,0,3493.1325966850827
15267,0,3493.43409629045
15268,0,3493.735595895817
15269,0,3494.037095501184
15270,0,3494.338595106551
15271,0,3494.640094711918
15272,0,3494.9415943172853
15273,0,3495.2430939226524
15274,0,3495.5445935280186
15275,0,3495.8460931333857
15276,0,3496.147592738753
15277,0,3496.44909234412
15278,0,3496.750591949487
15279,0,3497.052091554854
15280,0,3497.353591160221
15281,0,3497.6550907655883
15282,0,3497.9565903709554
15283,0,3498.2580899763225
15284,0,3498.5595895816887
15285,0,3498.8610891870558
15286,0,3499.162588792423
15287,1,3499.46408839779
15288,0,3499.765588003157
15289,0,3500.067087608524
15290,0,3500.3685872138913
15291,0,3500.6700868192584
15292,0,3500.9715864246255
15293,0,3501.2730860299926
15294,1,3501.5745856353597
15295,0,3501.876085240726
15296,0,3502.177584846093
15297,0,3502.47908445146
15298,0,3502.780584056827
15299,0,3503.0820836621942
15300,0,3503.3835832675613
15301,0,3503.6850828729284
15302,0,3503.9865824782955
15303,0,3504.2880820836626
15304,0,3504.5895816890297
15305,0,3504.891081294396
15306,0,3505.192580899763
15307,0,3505.49408050513
15308,0,3505.795580110497
15309,0,3506.0970797158643
15310,0,3506.3985793212314
15311,0,3506.7000789265985
15312,0,3507.0015785319656
15313,0,3507.3030781373327
15314,0,3507.6045777427
15315,0,3507.906077348066
15316,0,3508.207576953433
15317,0,3508.5090765588
15318,0,3508.8105761641673
15319,0,3509.1120757695344
15320,0,3509.4135753749015
15321,0,3509.7150749802686
15322,1,3510.0165745856357
15323,0,3510.318074191003
15324,0,3510.61957379637
15325,0,3510.921073401736
15326,0,3511.222573007103
15327,0,3511.5240726124703
15328,0,3511.8255722178374
15329,0,3512.1270718232045
15330,0,3512.4285714285716
15331,0,3512.7300710339387
15332,0,3513.0315706393058
15333,0,3513.333070244673
15334,0,3513.63456985004
15335,0,3513.936069455406
15336,1,3514.2375690607732
15337,0,3514.5390686661403
15338,0,3514.8405682715074
15339,0,3515.1420678768745
15340,0,3515.4435674822416
15341,0,3515.7450670876087
15342,0,3516.046566692976
15343,0,3516.348066298343
15344,0,3516.64956590371
15345,0,3516.951065509076
15346,0,3517.2525651144433
15347,0,3517.5540647198104
15348,0,3517.8555643251775
15349,0,3518.1570639305446
15350,0,3518.4585635359117
15351,0,3518.760063141279
15352,0,3519.061562746646
15353,0,3519.363062352013
15354,0,3519.66456195738
15355,0,3519.9660615627463
15356,0,3520.2675611681134
15357,0,3520.5690607734805
15358,0,3520.8705603788476
15359,0,3521.1720599842147
15360,0,3521.473559589582
15361,0,3521.775059194949
15362,0,3522.076558800316
15363,0,3522.378058405683
15364,0,3522.67955801105
15365,0,3522.9810576164173
15366,0,3523.2825572217835
15367,0,3523.5840568271506
15368,0,3523.8855564325177
15369,0,3524.1870560378848
15370,0,3524.488555643252
15371,0,3524.790055248619
15372,0,3525.091554853986
15373,0,3525.393054459353
15374,0,3525.6945540647203
15375,0,3525.9960536700873
15376,0,3526.2975532754535
15377,0,3526.5990528808206
15378,0,3526.9005524861877
15379,0,3527.202052091555
15380,0,3527.503551696922
15381,0,3527.805051302289
15382,0,3528.106550907656
15383,0,3528.408050513023
